    UTC     Elapsed    Sig     PLL    Freq     Dev    Rcvr
    Time      Time     Str    Volts  Center   Level   Freq
hh:mm:ss.ss   (sec)   (dbm)   (vdc)   (vdc)   (vdc)   (MHz)
-----------------------------------------------------------
11:15:38.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:15:44.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:15:50.88    0.00 -108.84    0.00    0.00    0.00  402.00
11:15:56.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:16:02.88    0.00 -108.84    0.00    0.00    0.00  402.00
11:16:08.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:16:14.89    0.00 -109.25    0.00    0.00    0.00  402.00
11:16:20.86    0.00 -108.84    0.00    0.00    0.00  402.00
11:16:26.88    0.00 -109.25    0.00    0.00    0.00  402.00
11:16:32.86    0.00 -108.84    0.00    0.00    0.00  402.00
11:16:38.88    0.00 -108.43    0.00    0.00    0.00  402.00
11:16:44.86    0.00 -108.84    0.00    0.00    0.00  402.00
11:16:50.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:16:56.86    0.00 -109.25    0.00    0.00    0.00  402.00
11:17:02.88    0.00 -109.25    0.00    0.00    0.00  402.00
11:17:08.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:17:14.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:17:20.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:17:26.88    0.00 -108.84    0.00    0.00    0.00  402.00
11:17:32.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:17:38.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:17:44.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:17:50.88    0.00 -108.84    0.00    0.00    0.00  402.00
11:17:56.86    0.00 -108.43    0.00    0.00    0.00  402.00
11:18:02.86    0.00 -109.25    0.00    0.00    0.00  402.00
11:18:08.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:18:14.86    0.00 -109.25    0.00    0.00    0.00  402.00
11:18:20.86    0.00 -109.25    0.00    0.00    0.00  402.00
11:18:26.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:18:32.88    0.00 -109.25    0.00    0.00    0.00  402.00
